prefix;date;station_name;value;value_flu;read_value_flu;transmission_type_name;qtd_measurements;max_value
62752000;2022-11-30 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;10.786.458.333.333.300;10.786.458.333.333.300;9.982.291.666.666.650;WEBSERVICE;96;112.0
62752000;2022-12-01 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;12.372.916.666.666.600;12.372.916.666.666.600;14.573.541.666.666.600;WEBSERVICE;96;129.0
62752000;2022-12-02 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;122.75;122.75;14.214.479.166.666.600;WEBSERVICE;96;126.0
62752000;2022-12-03 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;12.089.583.333.333.300;12.089.583.333.333.300;13.643.229.166.666.600;WEBSERVICE;96;125.0
62752000;2022-12-04 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.019.791.666.666.600;13.019.791.666.666.600;16.683.229.166.666.600;WEBSERVICE;96;138.0
62752000;2022-12-05 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.369.791.666.666.600;13.369.791.666.666.600;17.923.541.666.666.600;WEBSERVICE;96;155.0
62752000;2022-12-06 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.635.416.666.666.600;13.635.416.666.666.600;1.878.156.249.999.990;WEBSERVICE;96;138.0
62752000;2022-12-07 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.855.208.333.333.300;13.855.208.333.333.300;1.959.531.250.000.000;WEBSERVICE;96;143.0
62752000;2022-12-08 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.803.125;13.803.125;19.408.645.833.333.300;WEBSERVICE;96;143.0
62752000;2022-12-09 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;12.936.458.333.333.300;12.936.458.333.333.300;16.357.604.166.666.600;WEBSERVICE;96;134.0
62752000;2022-12-10 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.208.125;1.208.125;13.624.062.499.999.900;WEBSERVICE;96;126.0
62752000;2022-12-11 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.461.458.333.333.300;11.461.458.333.333.300;11.803.854.166.666.600;WEBSERVICE;96;118.0
62752000;2022-12-12 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.011.458.333.333.300;11.011.458.333.333.300;10.585.520.833.333.300;WEBSERVICE;96;119.0
62752000;2022-12-13 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.013.541.666.666.600;13.013.541.666.666.600;1.709.739.583.333.330;WEBSERVICE;96;165.0
62752000;2022-12-14 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.656.875;1.656.875;3.103.864.583.333.330;WEBSERVICE;96;172.0
62752000;2022-12-15 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.716.666.666.666.600;16.716.666.666.666.600;31.684.999.999.999.900;WEBSERVICE;96;172.0
62752000;2022-12-16 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.140.625;16.140.625;29.040.416.666.666.600;WEBSERVICE;96;166.0
62752000;2022-12-17 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.648.958.333.333.300;13.648.958.333.333.300;18.882.916.666.666.600;WEBSERVICE;96;149.0
62752000;2022-12-18 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;12.369.791.666.666.600;12.369.791.666.666.600;14.527.291.666.666.600;WEBSERVICE;96;129.0
62752000;2022-12-19 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.415.625;11.415.625;11.675.312.500.000.000;WEBSERVICE;96;118.0
62752000;2022-12-20 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.163.541.666.666.600;11.163.541.666.666.600;10.975.208.333.333.300;WEBSERVICE;96;116.0
62752000;2022-12-21 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.936.458.333.333.300;11.936.458.333.333.300;13.181.041.666.666.600;WEBSERVICE;96;122.0
62752000;2022-12-22 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.846.875;11.846.875;12.918.124.999.999.900;WEBSERVICE;96;122.0
62752000;2022-12-23 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.666.666.666.666.600;11.666.666.666.666.600;12.383.437.500.000.000;WEBSERVICE;96;117.0
62752000;2022-12-24 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.270.833.333.333.300;11.270.833.333.333.300;1.127.197.916.666.660;WEBSERVICE;96;116.0
62752000;2022-12-25 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;11.445.833.333.333.300;11.445.833.333.333.300;1.176.218.750.000.000;WEBSERVICE;96;119.0
62752000;2022-12-26 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;12.188.541.666.666.600;12.188.541.666.666.600;13.952.916.666.666.600;WEBSERVICE;96;126.0
62752000;2022-12-27 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;12.547.916.666.666.600;12.547.916.666.666.600;15.079.374.999.999.900;WEBSERVICE;96;128.0
62752000;2022-12-28 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;130.75;130.75;16.847.291.666.666.600;WEBSERVICE;96;142.0
62752000;2022-12-29 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.911.458.333.333.300;16.911.458.333.333.300;327.547.916.666.667;WEBSERVICE;96;181.0
62752000;2022-12-30 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;23.444.791.666.666.600;23.444.791.666.666.600;809.860.416.666.667;WEBSERVICE;96;353.0
62752000;2022-12-31 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;3.478.541.666.666.660;3.478.541.666.666.660;1.834.142.708.333.330;WEBSERVICE;96;358.0
62752000;2023-01-01 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;3.142.083.333.333.330;3.142.083.333.333.330;1.449.592.708.333.330;WEBSERVICE;96;331.0
62752000;2023-01-02 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;2.837.916.666.666.660;2.837.916.666.666.660;1.143.451.041.666.660;WEBSERVICE;96;300.0
62752000;2023-01-03 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;25.195.833.333.333.300;25.195.833.333.333.300;8.639.989.583.333.330;WEBSERVICE;96;268.0
62752000;2023-01-04 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;21.658.333.333.333.300;21.658.333.333.333.300;60.164.479.166.666.600;WEBSERVICE;96;234.0
62752000;2023-01-05 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;188.0;188.0;4.254.343.750.000.000;WEBSERVICE;96;202.0
62752000;2023-01-06 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.159.375;17.159.375;3.385.000.000.000.000;WEBSERVICE;96;178.0
62752000;2023-01-07 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.551.041.666.666.600;16.551.041.666.666.600;3.089.104.166.666.660;WEBSERVICE;96;167.0
62752000;2023-01-08 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.611.875;1.611.875;28.906.145.833.333.300;WEBSERVICE;96;165.0
62752000;2023-01-09 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.523.125;1.523.125;25.022.187.500.000.000;WEBSERVICE;96;157.0
62752000;2023-01-10 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.488.125;1.488.125;23.565.312.500.000.000;WEBSERVICE;96;150.0
62752000;2023-01-11 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.183.333.333.333.300;16.183.333.333.333.300;2.944.656.249.999.990;WEBSERVICE;96;193.0
62752000;2023-01-12 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.154.166.666.666.600;17.154.166.666.666.600;33.805.937.500.000.000;WEBSERVICE;96;173.0
62752000;2023-01-13 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.402.083.333.333.300;17.402.083.333.333.300;3.504.510.416.666.670;WEBSERVICE;96;180.0
62752000;2023-01-14 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.865.625;1.865.625;4.166.989.583.333.330;WEBSERVICE;96;192.0
62752000;2023-01-15 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;19.210.416.666.666.600;19.210.416.666.666.600;4.476.937.500.000.000;WEBSERVICE;96;193.0
62752000;2023-01-16 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;18.798.958.333.333.300;18.798.958.333.333.300;4.245.729.166.666.660;WEBSERVICE;96;199.0
62752000;2023-01-17 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;18.367.708.333.333.300;18.367.708.333.333.300;4.013.645.833.333.330;WEBSERVICE;96;199.0
62752000;2023-01-18 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.944.210.526.315.700;16.944.210.526.315.700;328.023.157.894.737;WEBSERVICE;95;177.0
62752000;2023-01-19 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.689.583.333.333.300;16.689.583.333.333.300;3.155.260.416.666.660;WEBSERVICE;96;171.0
62752000;2023-01-20 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.398.958.333.333.300;17.398.958.333.333.300;3.503.395.833.333.330;WEBSERVICE;96;182.0
62752000;2023-01-21 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;22.459.375;22.459.375;664.532.291.666.667;WEBSERVICE;96;274.0
62752000;2023-01-22 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;25.286.458.333.333.300;25.286.458.333.333.300;8.703.697.916.666.670;WEBSERVICE;96;259.0
62752000;2023-01-23 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;24.513.541.666.666.600;24.513.541.666.666.600;807.986.458.333.334;WEBSERVICE;96;255.0
62752000;2023-01-24 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;22.609.375;22.609.375;6.661.875;WEBSERVICE;96;237.0
62752000;2023-01-25 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;20.247.916.666.666.600;20.247.916.666.666.600;51.033.020.833.333.300;WEBSERVICE;96;215.0
62752000;2023-01-26 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.830.208.333.333.300;17.830.208.333.333.300;3.729.312.500.000.000;WEBSERVICE;96;190.0
62752000;2023-01-27 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.392.708.333.333.300;16.392.708.333.333.300;3.017.010.416.666.660;WEBSERVICE;96;170.0
62752000;2023-01-28 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.758.333.333.333.300;15.758.333.333.333.300;27.287.083.333.333.300;WEBSERVICE;96;160.0
62752000;2023-01-29 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.677.083.333.333.300;15.677.083.333.333.300;26.932.395.833.333.300;WEBSERVICE;96;168.0
62752000;2023-01-30 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.140.625;16.140.625;28.999.270.833.333.300;WEBSERVICE;96;168.0
62752000;2023-01-31 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;159.75;159.75;28.247.500.000.000.000;WEBSERVICE;96;161.0
62752000;2023-02-01 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.191.666.666.666.600;16.191.666.666.666.600;2.923.104.166.666.660;WEBSERVICE;96;164.0
62752000;2023-02-02 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;165.375;165.375;30.838.125.000.000.000;WEBSERVICE;96;171.0
62752000;2023-02-03 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;173.375;173.375;34.765.937.500.000.000;WEBSERVICE;96;194.0
62752000;2023-02-04 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;19.036.458.333.333.300;19.036.458.333.333.300;43.817.708.333.333.300;WEBSERVICE;96;202.0
62752000;2023-02-05 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;2.184.375;2.184.375;61.363.541.666.666.600;WEBSERVICE;96;227.0
62752000;2023-02-06 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;2.234.375;2.234.375;6.469.427.083.333.330;WEBSERVICE;96;228.0
62752000;2023-02-07 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;2.112.421.052.631.570;2.112.421.052.631.570;5.648.084.210.526.310;WEBSERVICE;95;217.0
62752000;2023-02-08 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;19.696.875;19.696.875;4.766.010.416.666.660;WEBSERVICE;96;206.0
62752000;2023-02-09 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;18.092.708.333.333.300;18.092.708.333.333.300;38.625.833.333.333.300;WEBSERVICE;96;188.0
62752000;2023-02-10 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.338.541.666.666.600;17.338.541.666.666.600;3.472.260.416.666.670;WEBSERVICE;96;177.0
62752000;2023-02-11 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.797.916.666.666.600;16.797.916.666.666.600;32.070.937.499.999.900;WEBSERVICE;96;171.0
62752000;2023-02-12 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.779.166.666.666.600;16.779.166.666.666.600;3.198.104.166.666.660;WEBSERVICE;96;171.0
62752000;2023-02-13 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.961.458.333.333.300;16.961.458.333.333.300;32.856.145.833.333.200;WEBSERVICE;96;171.0
62752000;2023-02-14 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.065.625;17.065.625;3.336.520.833.333.330;WEBSERVICE;96;172.0
62752000;2023-02-15 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.729.375;1.729.375;3.449.250.000.000.000;WEBSERVICE;96;174.0
62752000;2023-02-16 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.731.875;1.731.875;346.194.791.666.667;WEBSERVICE;96;174.0
62752000;2023-02-17 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.904.166.666.666.600;16.904.166.666.666.600;3.258.802.083.333.330;WEBSERVICE;96;174.0
62752000;2023-02-18 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.576.041.666.666.600;16.576.041.666.666.600;31.220.000.000.000.000;WEBSERVICE;96;202.0
62752000;2023-02-19 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;19.504.166.666.666.600;19.504.166.666.666.600;4.648.645.833.333.330;WEBSERVICE;96;203.0
62752000;2023-02-20 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;197.25;197.25;4.779.770.833.333.330;WEBSERVICE;96;206.0
62752000;2023-02-21 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;19.783.333.333.333.300;19.783.333.333.333.300;481.427.083.333.333;WEBSERVICE;96;206.0
62752000;2023-02-22 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;20.782.291.666.666.600;20.782.291.666.666.600;54.271.354.166.666.600;WEBSERVICE;96;210.0
62752000;2023-02-23 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;19.685.416.666.666.600;19.685.416.666.666.600;47.564.583.333.333.300;WEBSERVICE;96;203.0
62752000;2023-02-24 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;19.102.083.333.333.300;19.102.083.333.333.300;44.271.250.000.000.000;WEBSERVICE;96;211.0
62752000;2023-02-25 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.210.416.666.666.600;17.210.416.666.666.600;3.411.093.750.000.000;WEBSERVICE;96;180.0
62752000;2023-02-26 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.286.458.333.333.300;16.286.458.333.333.300;29.668.437.499.999.900;WEBSERVICE;96;167.0
62752000;2023-02-27 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.758.333.333.333.300;15.758.333.333.333.300;27.287.395.833.333.200;WEBSERVICE;96;160.0
62752000;2023-02-28 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.384.375;15.384.375;25.662.812.499.999.900;WEBSERVICE;96;156.0
62752000;2023-03-01 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.414.583.333.333.300;15.414.583.333.333.300;25.792.708.333.333.300;WEBSERVICE;96;155.0
62752000;2023-03-02 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.540.625;15.540.625;26.334.687.500.000.000;WEBSERVICE;96;156.0
62752000;2023-03-03 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.766.666.666.666.600;15.766.666.666.666.600;27.323.541.666.666.600;WEBSERVICE;96;160.0
62752000;2023-03-04 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.582.291.666.666.600;16.582.291.666.666.600;31.073.750.000.000.000;WEBSERVICE;96;172.0
62752000;2023-03-05 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.330.232.558.139.500;17.330.232.558.139.500;3.467.918.604.651.160;WEBSERVICE;86;175.0
62752000;2023-03-06 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.228.125;17.228.125;341.703.125;WEBSERVICE;96;175.0
62752000;2023-03-07 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.577.083.333.333.300;17.577.083.333.333.300;3.595.218.750.000.000;WEBSERVICE;96;185.0
62752000;2023-03-08 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;18.157.291.666.666.600;18.157.291.666.666.600;39.243.541.666.666.700;WEBSERVICE;96;232.0
62752000;2023-03-09 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;19.116.666.666.666.600;19.116.666.666.666.600;4.456.250.000.000.000;WEBSERVICE;96;230.0
62752000;2023-03-10 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.864.375;1.864.375;4.177.791.666.666.660;WEBSERVICE;96;212.0
62752000;2023-03-11 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;18.623.958.333.333.300;18.623.958.333.333.300;41.487.187.499.999.900;WEBSERVICE;96;196.0
62752000;2023-03-12 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;18.401.041.666.666.600;18.401.041.666.666.600;40.255.625;WEBSERVICE;96;185.0
62752000;2023-03-13 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;184.0;184.0;40.25;WEBSERVICE;1;184.0
62752000;2023-03-15 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;23.146.428.571.428.500;23.146.428.571.428.500;7.040.976.190.476.190;WEBSERVICE;84;234.0
62752000;2023-03-16 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;22.482.558.139.534.800;22.482.558.139.534.800;6.566.999.999.999.990;WEBSERVICE;86;232.0
62752000;2023-03-17 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;2.135.375;2.135.375;5.796.450.000.000.000;WEBSERVICE;80;218.0
62752000;2023-03-18 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;22.279.268.292.682.900;22.279.268.292.682.900;6.428.463.414.634.140;WEBSERVICE;82;232.0
62752000;2023-03-19 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;22.673.809.523.809.500;22.673.809.523.809.500;6.702.869.047.619.040;WEBSERVICE;84;232.0
62752000;2023-03-20 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;20.385.416.666.666.600;20.385.416.666.666.600;5.191.822.916.666.660;WEBSERVICE;96;218.0
62752000;2023-03-21 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.777.083.333.333.300;17.777.083.333.333.300;3.701.437.500.000.000;WEBSERVICE;96;188.0
62752000;2023-03-22 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.546.875;16.546.875;3.088.260.416.666.660;WEBSERVICE;96;170.0
62752000;2023-03-23 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.404.166.666.666.600;16.404.166.666.666.600;3.024.458.333.333.330;WEBSERVICE;96;178.0
62752000;2023-03-24 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.694.375;1.694.375;32.779.999.999.999.900;WEBSERVICE;96;174.0
62752000;2023-03-25 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.819.791.666.666.600;17.819.791.666.666.600;3.718.354.166.666.670;WEBSERVICE;96;183.0
62752000;2023-03-26 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;18.391.666.666.666.600;18.391.666.666.666.600;40.205.000.000.000.000;WEBSERVICE;96;185.0
62752000;2023-03-27 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.734.375;17.734.375;3.674.906.250.000.000;WEBSERVICE;96;183.0
62752000;2023-03-28 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.734.375;16.734.375;31.775.833.333.333.300;WEBSERVICE;96;172.0
62752000;2023-03-29 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.936.458.333.333.300;15.936.458.333.333.300;28.093.854.166.666.600;WEBSERVICE;96;165.0
62752000;2023-03-30 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.544.375;1.544.375;25.924.895.833.333.300;WEBSERVICE;96;157.0
62752000;2023-03-31 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.305.208.333.333.300;15.305.208.333.333.300;25.330.208.333.333.300;WEBSERVICE;96;155.0
62752000;2023-04-01 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.117.708.333.333.300;15.117.708.333.333.300;24.545.416.666.666.600;WEBSERVICE;96;154.0
62752000;2023-04-02 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.493.125;1.493.125;23.778.749.999.999.900;WEBSERVICE;96;152.0
62752000;2023-04-03 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.698.958.333.333.300;14.698.958.333.333.300;22.838.020.833.333.300;WEBSERVICE;96;149.0
62752000;2023-04-04 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.484.375;14.484.375;219.884.375;WEBSERVICE;96;147.0
62752000;2023-04-05 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.333.333.333.333.300;14.333.333.333.333.300;2.139.781.249.999.990;WEBSERVICE;96;146.0
62752000;2023-04-06 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.226.041.666.666.600;14.226.041.666.666.600;20.984.375.000.000.000;WEBSERVICE;96;144.0
62752000;2023-04-07 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.552.083.333.333.300;14.552.083.333.333.300;22.267.500.000.000.000;WEBSERVICE;96;152.0
62752000;2023-04-08 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.201.041.666.666.600;15.201.041.666.666.600;2.488.843.750.000.000;WEBSERVICE;96;154.0
62752000;2023-04-09 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.510.416.666.666.600;15.510.416.666.666.600;2.620.677.083.333.330;WEBSERVICE;96;158.0
62752000;2023-04-10 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.578.125;1.578.125;27.388.645.833.333.300;WEBSERVICE;96;160.0
62752000;2023-04-11 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.455.208.333.333.300;15.455.208.333.333.300;25.982.291.666.666.600;WEBSERVICE;96;158.0
62752000;2023-04-12 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;149.5;149.5;2.385.593.750.000.000;WEBSERVICE;96;153.0
62752000;2023-04-13 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.619.791.666.666.600;14.619.791.666.666.600;2.252.187.500.000.000;WEBSERVICE;96;150.0
62752000;2023-04-14 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.494.375;1.494.375;2.384.062.499.999.990;WEBSERVICE;96;156.0
62752000;2023-04-15 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.565.625;15.565.625;26.445.416.666.666.600;WEBSERVICE;96;158.0
62752000;2023-04-16 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.828.125;15.828.125;2.759.583.333.333.330;WEBSERVICE;96;161.0
62752000;2023-04-17 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.938.541.666.666.600;15.938.541.666.666.600;2.808.489.583.333.320;WEBSERVICE;96;162.0
62752000;2023-04-18 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.079.166.666.666.600;16.079.166.666.666.600;28.720.624.999.999.900;WEBSERVICE;96;163.0
62752000;2023-04-19 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;16.764.583.333.333.300;16.764.583.333.333.300;3.192.937.499.999.990;WEBSERVICE;96;174.0
62752000;2023-04-20 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.285.416.666.666.600;17.285.416.666.666.600;3.446.312.500.000.000;WEBSERVICE;96;175.0
62752000;2023-04-21 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.310.416.666.666.600;17.310.416.666.666.600;34.581.250.000.000.000;WEBSERVICE;96;177.0
62752000;2023-04-22 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;181.625;181.625;3.897.729.166.666.660;WEBSERVICE;96;184.0
62752000;2023-04-23 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;18.477.083.333.333.300;18.477.083.333.333.300;40.674.479.166.666.600;WEBSERVICE;96;187.0
62752000;2023-04-24 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;17.120.833.333.333.300;17.120.833.333.333.300;3.377.416.666.666.660;WEBSERVICE;96;182.0
62752000;2023-04-25 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;15.115.625;15.115.625;24.557.395.833.333.300;WEBSERVICE;96;158.0
62752000;2023-04-26 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.561.458.333.333.300;14.561.458.333.333.300;2.228.885.416.666.660;WEBSERVICE;96;150.0
62752000;2023-04-27 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.645.238.095.238.000;14.645.238.095.238.000;2.261.738.095.238.090;WEBSERVICE;42;148.0
62752000;2023-05-04 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;14.033.333.333.333.300;14.033.333.333.333.300;2.025.285.714.285.710;WEBSERVICE;84;143.0
62752000;2023-05-05 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.838.541.666.666.600;13.838.541.666.666.600;19.529.583.333.333.300;WEBSERVICE;96;141.0
62752000;2023-05-06 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;1.359.375;1.359.375;1.863.447.916.666.660;WEBSERVICE;96;138.0
62752000;2023-05-07 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.480.208.333.333.300;13.480.208.333.333.300;18.226.979.166.666.600;WEBSERVICE;96;137.0
62752000;2023-05-08 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.460.416.666.666.600;13.460.416.666.666.600;1.815.916.666.666.660;WEBSERVICE;96;137.0
62752000;2023-05-09 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;133.125;133.125;17.636.875.000.000.000;WEBSERVICE;96;135.0
62752000;2023-05-10 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.207.291.666.666.600;13.207.291.666.666.600;17.269.791.666.666.600;WEBSERVICE;96;134.0
62752000;2023-05-11 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.177.083.333.333.300;13.177.083.333.333.300;17.164.375.000.000.000;WEBSERVICE;96;133.0
62752000;2023-05-12 00:00:00 UTC;UHE IBITINGA INVERNADA RECREIO;13.413.541.666.666.600;13.413.541.666.666.600;17.989.895.833.333.300;WEBSERVICE;96;136.0
